filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
2,de petik,29.545,30.16,0.497857142857141,17,1.02399295941699,1
2,de petik,29.545,30.16,0.527142857142856,18,0.983118391644716,1
2,de petik,29.545,30.16,0.55642857142857,19,0.942243823872444,1
2,de petik,29.545,30.16,0.585714285714284,20,0.905855489148359,1
2,langsung de ini,75.635,76.38,0.03547619047619,1,-0.987640935160905,1.06136296531381
2,langsung de ini,75.635,76.38,0.07095238095238,2,-0.769606153069811,1.06136296531381
2,langsung de ini,75.635,76.38,0.10642857142857,3,-0.497746885023287,1.06136296531381
2,langsung de ini,75.635,76.38,0.14190476190476,4,-0.225887616976763,1.06136296531381
2,langsung de ini,75.635,76.38,0.17738095238095,5,0.04597165106976,1.06136296531381
2,langsung de ini,75.635,76.38,0.21285714285714,6,0.31571946775141,1.06136296531381
2,langsung de ini,75.635,76.38,0.24833333333333,7,0.377841233561755,1.06136296531381
2,langsung de ini,75.635,76.38,0.28380952380952,8,0.4399629993721,1.06136296531381
2,langsung de ini,75.635,76.38,0.31928571428571,9,0.502084765182445,1.06136296531381
2,langsung de ini,75.635,76.38,0.3547619047619,10,0.564206530992789,1.06136296531381
2,langsung de ini,75.635,76.38,0.39023809523809,11,0.626328296803134,1.06136296531381
2,langsung de ini,75.635,76.38,0.42571428571428,12,0.688450062613478,1.06136296531381
2,langsung de ini,75.635,76.38,0.46119047619047,13,0.750571828423823,1.06136296531381
2,langsung de ini,75.635,76.38,0.49666666666666,14,0.219332023095636,1.06136296531381
2,langsung de ini,75.635,76.38,0.53214285714285,15,-0.334649863356227,1.06136296531381
2,langsung de ini,75.635,76.38,0.56761904761904,16,-0.888631749808118,1.06136296531381
2,langsung de ini,75.635,76.38,0.60309523809523,17,-1.43893883700957,1.06136296531381
2,langsung de ini,75.635,76.38,0.63857142857142,18,-1.77390268813978,1.06136296531381
2,langsung de ini,75.635,76.38,0.67404761904761,19,-2.081947024194,1.06136296531381
2,langsung de ini,75.635,76.38,0.7095238095238,20,-1.52614309560803,1.06136296531381
2,cantik ee,89.415,90.05,0.030238095238095,1,-1.02700608382817,1
2,cantik ee,89.415,90.05,0.06047619047619,2,-0.92579680925483,1
2,cantik ee,89.415,90.05,0.090714285714284,3,-0.755550744740847,1
2,cantik ee,89.415,90.05,0.120952380952379,4,-0.585304680226863,1
2,cantik ee,89.415,90.05,0.151190476190474,5,-0.415058615712879,1
2,cantik ee,89.415,90.05,0.181428571428569,6,-0.244812551198868,1
2,cantik ee,89.415,90.05,0.211666666666664,7,-0.521075791814002,1
2,cantik ee,89.415,90.05,0.241904761904758,8,-0.534304162280219,1
2,cantik ee,89.415,90.05,0.272142857142853,9,-0.256691846397879,1
